0,9.8676
0.01,9.8697
0.02,9.8838
0.03,9.8432
0.04,9.8628
0.05,9.8696
0.06,9.879
0.07,9.8738
0.08,9.8619
0.09,9.8735
0.1,9.8784
0.11,9.8642
0.12,9.8854
0.13,9.8878
0.14,9.8736
0.15,9.8904
0.16,9.8543
0.17,9.8711
0.18,9.8688
0.19,9.869
0.2,9.8881
0.21,9.8783
0.22,9.8595
0.23,9.8693
0.24,9.8839
0.25,9.8983
0.26,9.8622
0.27,9.8744
0.28,9.8745
0.29,9.87
0.3,9.8868
0.31,9.8675
0.32,9.8702
0.33,9.8678
0.34,9.8823
0.35,9.8917
0.36,9.8727
0.369,9.8657
0.379,9.8826
0.389,9.8564
0.399,9.8754
0.409,9.8851
0.419,9.8899
0.429,9.8685
0.439,9.878
0.449,9.8777
0.459,9.878
0.469,9.8732
0.479,9.8756
0.489,9.8848
0.499,9.8727
0.509,9.8681
0.519,9.8633
0.529,9.8775
0.539,9.8753
0.549,9.87
0.559,9.8798
0.569,9.875
0.579,9.882
0.589,9.8578
0.599,9.8772
0.609,9.8627
0.619,9.8649
0.629,9.8819
0.639,9.8814
0.649,9.8862
0.659,9.8817
0.669,9.8913
0.679,9.8624
0.689,9.8766
0.699,9.872
0.709,9.8814
0.719,9.8696
0.729,9.867
0.739,9.8744
0.749,9.8911
0.758,9.8696
0.768,9.8795
0.778,9.8985
0.788,9.8726
0.798,9.8744
0.808,9.8628
0.818,9.8652
0.828,9.8676
0.838,9.8753
0.848,9.8804
0.858,9.8896
0.868,9.8681
0.878,9.873
0.888,9.8804
0.898,9.8612
0.908,9.8711
0.918,9.8708
0.928,9.8805
0.938,9.8762
0.948,9.895
0.958,9.8904
0.968,9.8618
0.978,9.8859
0.988,9.857
0.998,9.8619
1.008,9.888
1.018,9.8663
1.028,9.8977
1.038,9.8688
1.048,9.8664
1.058,9.8783
1.068,9.8786
1.078,9.8733
1.088,9.8736
1.098,9.8663
1.108,9.8902
1.118,9.8756
1.127,9.8612
1.137,9.8775
1.147,9.8658
1.157,9.8845
1.167,9.8801
1.177,9.8823
1.187,9.8654
1.197,9.8581
1.207,9.8819
1.217,9.8723
1.227,9.87
1.237,9.8817
1.247,9.87
1.257,9.8699
1.267,9.8821
1.277,9.87
1.287,9.8964
1.297,9.8796
1.307,9.8512
1.317,9.8703
1.327,9.8842
1.337,9.8753
1.347,9.8994
1.357,9.8684
1.367,9.8636
1.377,9.8877
1.387,9.8612
1.397,9.8878
1.407,9.8759
1.417,9.8829
1.427,9.8833
1.437,9.8473
1.447,9.8736
1.457,9.8714
1.467,9.8787
1.477,9.8786
1.487,9.8789
1.496,9.8979
1.506,9.8884
1.516,9.8765
1.526,9.8836
1.536,9.8739
1.546,9.8618
1.556,9.8862
1.566,9.8666
1.576,9.8832
1.586,9.8711
1.596,9.876
1.606,9.8757
1.616,9.8687
1.626,9.8878
1.636,9.8708
1.646,9.8585
1.656,9.873
1.666,9.8753
1.676,9.892
1.686,9.8871
1.696,9.8678
1.706,9.8848
1.716,9.8799
1.726,9.8774
1.736,9.8654
1.746,9.8654
1.756,9.8654
1.766,9.8702
1.776,9.8676
1.786,9.8871
1.796,9.8702
1.806,9.8774
1.816,9.8798
1.826,9.863
1.836,9.8917
1.846,9.8727
1.855,9.8774
1.865,9.87
1.875,9.8512
1.885,9.8777
1.895,9.8777
1.905,9.8607
1.915,9.873
1.925,9.8467
1.935,9.8443
1.945,9.8756
1.955,9.8754
1.965,9.8922
1.975,9.8585
1.985,9.8706
1.995,9.8685
2.005,9.8805
2.015,9.8784
2.025,9.8732
2.035,9.8804
2.045,9.8949
2.055,9.8973
2.065,9.8543
2.075,9.8732
2.085,9.8542
2.095,9.8735
2.105,9.883
2.115,9.8949
2.125,9.8829
2.135,9.8732
2.145,9.8827
2.155,9.8778
2.165,9.8685
2.175,9.8944
2.185,9.9086
2.195,9.8775
2.204,9.8826
2.214,9.861
2.224,9.873
2.234,9.8654
2.244,9.8795
2.254,9.8649
2.264,9.8696
2.274,9.8914
2.284,9.889
2.294,9.872
2.304,9.8911
2.314,9.8672
2.324,9.8694
2.334,9.8789
2.344,9.8741
2.354,9.8814
2.364,9.8718
2.374,9.867
2.384,9.8811
2.394,9.8621
2.404,9.8839
2.414,9.8551
2.424,9.8576
2.434,9.8598
2.444,9.8501
2.454,9.8628
2.464,9.8772
2.474,9.8625
2.484,9.8506
2.494,9.87
2.504,9.8607
2.514,9.8657
2.524,9.8558
2.534,9.8729
2.544,9.8777
2.553,9.8777
2.563,9.873
2.573,9.8657
2.583,9.873
2.593,9.897
2.603,9.8804
2.613,9.8682
2.623,9.8826
2.633,9.8657
2.643,9.8824
2.653,9.8679
2.663,9.8658
2.673,9.8799
2.683,9.8796
2.693,9.8651
2.703,9.8772
2.713,9.8819
2.723,9.8723
2.733,9.8937
2.743,9.8742
2.753,9.8769
2.763,9.8648
2.773,9.8836
2.783,9.8816
2.793,9.872
2.803,9.8908
2.813,9.8787
2.823,9.881
2.833,9.8645
2.843,9.8643
2.853,9.8787
2.863,9.8477
2.873,9.8786
2.883,9.8717
2.893,9.8766
2.903,9.8887
2.912,9.8738
2.922,9.8693
2.932,9.8768
2.942,9.8696
2.952,9.8717
2.962,9.8622
2.972,9.8579
2.982,9.8937
2.992,9.8625
3.002,9.8699
3.012,9.8772
3.022,9.8675
3.032,9.87
3.042,9.8893
3.052,9.8798
3.062,9.8723
3.072,9.8676
3.082,9.8774
3.092,9.8775
3.102,9.8844
3.112,9.8726
3.122,9.8583
3.132,9.8536
3.142,9.8798
3.152,9.8799
3.162,9.8726
3.172,9.8968
3.182,9.8819
3.192,9.9064
3.202,9.8748
3.212,9.8869
3.222,9.8893
3.232,9.882
3.242,9.8798
3.252,9.8845
3.262,9.87
3.271,9.8774
3.281,9.8723
3.291,9.8726
3.301,9.8775
3.311,9.8723
3.321,9.889
3.331,9.8631
3.341,9.8795
3.351,9.8821
3.361,9.8819
3.371,9.8962
3.381,9.8603
3.391,9.8651
3.401,9.8723
3.411,9.872
3.421,9.8816
3.431,9.8723
3.441,9.8597
3.451,9.8769
3.461,9.8624
3.471,9.8816
3.481,9.8887
3.491,9.867
3.501,9.8817
3.511,9.8627
3.521,9.8579
3.531,9.8865
3.541,9.8723
3.551,9.8557
3.561,9.8579
3.571,9.8652
3.581,9.8796
3.591,9.875
3.601,9.8655
3.611,9.8774
3.621,9.8778
3.631,9.8754
3.64,9.8853
3.65,9.866
3.66,9.8613
3.67,9.8781
3.68,9.8759
3.69,9.8663
3.7,9.8756
3.71,9.8595
3.72,9.8784
3.73,9.8904
3.74,9.8902
3.75,9.8569
3.76,9.8711
3.77,9.8661
3.78,9.8756
3.79,9.8997
3.8,9.8663
3.81,9.8877
3.82,9.8804
3.83,9.8634
3.84,9.8801
3.85,9.8753
3.86,9.8801
3.87,9.8774
3.88,9.8606
3.89,9.8868
3.9,9.8796
3.91,9.8628
3.92,9.8798
3.93,9.8676
3.94,9.8795
3.95,9.889
3.96,9.8579
3.97,9.8726
3.98,9.875
3.99,9.8823
4,9.8898
4.009,9.8848
4.019,9.8919
4.029,9.8896
4.039,9.8919
4.049,9.8751
4.059,9.8516
4.069,9.8684
4.079,9.8684
4.089,9.8848
4.099,9.8754
4.109,9.8756
4.119,9.873
4.129,9.8706
4.139,9.866
4.149,9.8612
4.159,9.8856
4.169,9.8615
4.179,9.864
4.189,9.8664
4.199,9.8711
4.209,9.8784
4.219,9.8811
4.229,9.8595
4.239,9.881
4.249,9.8738
4.259,9.8979
4.269,9.8667
4.279,9.8688
4.289,9.8833
4.299,9.8856
4.309,9.8687
4.319,9.8733
4.329,9.8947
4.339,9.8829
4.349,9.8636
4.359,9.8732
4.369,9.8563
4.379,9.8853
4.388,9.8757
4.398,9.8706
4.408,9.8682
4.418,9.8971
4.428,9.885
4.438,9.8708
4.448,9.8778
4.458,9.8729
4.468,9.8802
4.478,9.8823
4.488,9.8705
4.498,9.8802
4.508,9.8847
4.518,9.8705
