0,9.8664
0.01,9.8784
0.02,9.8783
0.03,9.8663
0.04,9.8877
0.05,9.895
0.06,9.8682
0.07,9.8751
0.08,9.8709
0.09,9.8799
0.1,9.8916
0.11,9.8607
0.12,9.8871
0.13,9.8679
0.14,9.8772
0.15,9.8676
0.16,9.8697
0.17,9.8793
0.18,9.8702
0.19,9.8651
0.2,9.9079
0.21,9.8555
0.22,9.894
0.23,9.906
0.24,9.8675
0.25,9.856
0.26,9.8754
0.27,9.8655
0.28,9.8868
0.29,9.8729
0.3,9.8681
0.31,9.878
0.32,9.8874
0.33,9.8805
0.34,9.8685
0.35,9.8687
0.36,9.883
0.37,9.8757
0.38,9.8567
0.39,9.8736
0.4,9.8952
0.41,9.8735
0.42,9.8998
0.43,9.8853
0.44,9.8856
0.45,9.8661
0.46,9.8661
0.47,9.8949
0.48,9.8804
0.49,9.8851
0.5,9.8753
0.51,9.8708
0.52,9.8702
0.53,9.8753
0.54,9.8827
0.549,9.8919
0.559,9.8678
0.569,9.8705
0.579,9.882
0.589,9.8772
0.599,9.8943
0.609,9.8775
0.619,9.8896
0.629,9.8866
0.639,9.8772
0.649,9.8703
0.659,9.8989
0.669,9.8609
0.679,9.8753
0.689,9.8654
0.699,9.8654
0.709,9.8751
0.719,9.8868
0.729,9.8654
0.739,9.8708
0.749,9.873
0.759,9.8684
0.769,9.8586
0.779,9.8899
0.789,9.8756
0.799,9.8682
0.809,9.8898
0.819,9.8875
0.829,9.8798
0.839,9.8824
0.849,9.8729
0.859,9.9065
0.869,9.8703
0.879,9.8609
0.889,9.8941
0.899,9.8708
0.909,9.8729
0.919,9.8774
0.929,9.8609
0.939,9.8895
0.949,9.8775
0.959,9.8753
0.969,9.8968
0.979,9.897
0.989,9.8583
0.999,9.8826
1.009,9.8756
1.019,9.8781
1.029,9.8898
1.039,9.8681
1.049,9.897
1.059,9.8802
1.069,9.8875
1.079,9.8661
1.089,9.878
1.099,9.9071
1.109,9.8637
1.119,9.8829
1.128,9.9092
1.138,9.8661
1.148,9.8923
1.158,9.8851
1.168,9.8542
1.178,9.8796
1.188,9.9434
1.198,9.8857
1.208,9.9369
1.218,9.8898
1.228,9.9127
1.238,9.8299
1.248,9.8052
1.258,9.7952
1.268,9.7813
1.278,9.8226
1.288,9.8444
1.298,9.8598
1.308,9.8989
1.318,9.8965
1.328,9.8938
1.338,9.8917
1.348,9.866
1.358,9.9167
1.368,9.9173
1.378,9.9588
1.388,9.9759
1.398,9.9609
1.408,9.9363
1.418,9.8994
1.428,9.8504
1.438,9.8061
1.448,9.794
1.458,9.8205
1.468,9.8524
1.478,9.8221
1.488,9.8203
1.498,9.8347
1.508,9.8229
1.518,9.8476
1.528,9.8723
1.538,9.8783
1.548,9.9248
1.558,9.9127
1.568,9.9468
1.578,9.9371
1.588,9.9366
1.598,9.9121
1.608,9.8851
1.618,9.8863
1.628,9.8902
1.638,9.8706
1.648,9.8697
1.658,9.8667
1.668,9.8396
1.678,9.8295
1.688,9.8052
1.698,9.8118
1.708,9.8145
1.717,9.8393
1.727,9.8549
1.737,9.897
1.747,9.9251
1.757,9.9525
1.767,9.9386
1.777,9.9622
1.787,9.9694
1.797,9.9013
1.807,9.9208
1.817,9.85
1.827,9.8034
1.837,9.8298
1.847,9.8283
1.857,9.8266
1.867,9.8777
1.877,9.8684
1.887,9.9
1.897,9.9048
1.907,9.8735
1.917,9.8826
1.927,9.8777
1.937,9.861
1.947,9.8932
1.957,9.8869
1.967,9.9263
1.977,9.9046
1.987,9.9077
1.997,9.8823
2.007,9.8116
2.017,9.8287
2.027,9.7455
2.037,9.7569
2.047,9.7811
2.057,9.8045
2.067,9.8372
2.077,9.9154
2.087,9.9103
2.097,9.9762
2.107,9.9893
2.117,9.9654
2.127,9.9949
2.137,9.9682
2.147,9.9318
2.157,9.9456
2.167,9.8986
2.177,9.8691
2.187,9.851
2.197,9.8287
2.207,9.7778
2.217,9.7726
2.227,9.7726
2.237,9.7828
2.247,9.8048
2.257,9.8393
2.267,9.8473
2.277,9.8772
2.287,9.9048
2.297,9.9077
2.307,9.9516
