0,9.8929
0.01,9.9077
0.02,9.8289
0.03,9.9009
0.04,9.9128
0.05,9.8287
0.06,9.8883
0.07,9.9054
0.08,9.8096
0.09,9.8934
0.1,9.9175
0.11,9.8191
0.12,9.8955
0.13,9.9128
0.14,9.8193
0.15,9.8914
0.16,9.9057
0.17,9.8122
0.18,9.8935
0.19,9.9082
0.2,9.834
0.21,9.9106
0.22,9.8983
0.23,9.8167
0.24,9.9149
0.25,9.8932
0.259,9.8359
0.269,9.9052
0.279,9.8959
0.289,9.8164
0.299,9.886
0.309,9.886
0.319,9.8069
0.329,9.8835
0.339,9.8952
0.349,9.8402
0.359,9.9194
0.369,9.8741
0.379,9.8191
0.389,9.8934
0.399,9.9033
0.409,9.8429
0.419,9.8816
0.429,9.891
0.439,9.8573
0.449,9.879
0.459,9.8935
0.469,9.8527
0.479,9.8673
0.489,9.894
0.499,9.8697
0.509,9.8678
0.519,9.8871
0.529,9.8658
0.539,9.8631
0.549,9.9042
0.559,9.8537
0.569,9.8706
0.579,9.9091
0.589,9.878
0.599,9.8395
0.609,9.9113
0.619,9.8539
0.629,9.8585
0.639,9.9185
0.648,9.8589
0.658,9.8631
0.668,9.9064
0.678,9.8465
0.688,9.8582
0.698,9.9036
0.708,9.8389
0.718,9.8723
0.728,9.9272
0.738,9.8193
0.748,9.8485
0.758,9.9127
0.768,9.8386
0.778,9.8482
0.788,9.9152
0.798,9.8459
0.808,9.8482
0.818,9.9012
0.828,9.8507
0.838,9.8652
0.848,9.8841
0.858,9.8871
0.868,9.8675
0.878,9.8724
0.888,9.8702
0.898,9.8438
0.908,9.8823
0.918,9.8799
0.928,9.8486
0.938,9.8655
0.948,9.8679
0.958,9.8702
0.968,9.8657
0.978,9.8898
0.988,9.8709
0.998,9.8681
1.008,9.8539
1.018,9.878
1.028,9.8586
1.037,9.8685
1.047,9.8833
1.057,9.8757
1.067,9.8687
1.077,9.8684
1.087,9.8733
1.097,9.8518
1.107,9.8492
1.117,9.8757
1.127,9.8829
1.137,9.8832
1.147,9.8639
1.157,9.8563
1.167,9.873
1.177,9.8658
1.187,9.885
1.197,9.8756
1.207,9.8898
1.217,9.8754
1.227,9.885
1.237,9.8585
1.247,9.8943
1.257,9.8872
1.267,9.8416
1.277,9.8636
1.287,9.8756
1.297,9.8491
1.307,9.8706
1.317,9.8827
1.327,9.8372
1.337,9.8756
1.347,9.8802
1.357,9.8706
1.367,9.8778
1.377,9.8634
1.387,9.8636
1.397,9.8681
1.407,9.8681
1.417,9.8703
1.426,9.8681
1.436,9.8658
1.446,9.8679
1.456,9.8678
1.466,9.87
1.476,9.8748
1.486,9.882
1.496,9.8465
1.506,9.8751
1.516,9.8654
1.526,9.861
1.536,9.866
1.546,9.863
1.556,9.8491
1.566,9.8804
1.576,9.8705
1.586,9.8709
1.596,9.8685
1.606,9.8566
1.616,9.8757
1.626,9.8898
1.636,9.8639
1.646,9.878
1.656,9.8781
1.666,9.8684
1.676,9.885
1.686,9.8685
1.696,9.8784
1.706,9.8492
1.716,9.878
1.726,9.854
1.736,9.8757
1.746,9.8754
1.756,9.8824
1.766,9.8682
1.776,9.8539
1.786,9.8684
1.796,9.8705
1.806,9.8655
1.816,9.8613
1.826,9.8684
1.836,9.8753
1.846,9.8703
1.855,9.863
1.865,9.8772
1.875,9.8724
1.885,9.863
1.895,9.9036
1.905,9.8819
1.915,9.8625
1.925,9.8819
1.935,9.8768
1.945,9.8771
1.955,9.8766
1.965,9.8886
1.975,9.8766
1.985,9.8694
1.995,9.8814
2.005,9.867
2.015,9.8555
2.025,9.8528
2.035,9.8576
2.045,9.8772
2.055,9.8699
2.065,9.8678
2.075,9.8678
2.085,9.8801
2.095,9.8989
2.105,9.8871
2.115,9.8679
2.125,9.8681
2.135,9.8676
2.145,9.8703
2.155,9.8727
2.165,9.8631
2.175,9.8772
2.185,9.875
2.195,9.8798
2.205,9.8845
2.215,9.8727
2.225,9.8486
2.235,9.8627
2.245,9.8747
2.255,9.8748
2.264,9.8675
2.274,9.8675
2.284,9.8844
2.294,9.8649
2.304,9.8675
2.314,9.8841
2.324,9.8622
2.334,9.8624
2.344,9.8817
2.354,9.8649
2.364,9.8819
2.374,9.8747
2.384,9.8576
2.394,9.8769
2.404,9.886
2.414,9.8744
2.424,9.8619
2.434,9.8884
2.444,9.8597
2.454,9.8595
2.464,9.8814
2.474,9.8645
2.484,9.8621
2.494,9.8691
2.504,9.869
2.514,9.8595
2.524,9.8667
2.534,9.8573
2.544,9.8645
2.554,9.8934
2.564,9.867
2.574,9.8792
2.584,9.8718
2.594,9.8958
2.604,9.8839
2.614,9.8862
2.624,9.8649
2.634,9.882
2.643,9.8673
2.653,9.8601
2.663,9.8793
2.673,9.8694
2.683,9.8622
2.693,9.8552
2.703,9.8768
2.713,9.867
2.723,9.8813
2.733,9.8672
2.743,9.8862
2.753,9.8792
2.763,9.8887
2.773,9.8744
2.783,9.8625
2.793,9.8552
2.803,9.8748
2.813,9.8721
2.823,9.8527
2.833,9.8745
2.843,9.8555
2.853,9.8675
2.863,9.8646
2.873,9.8768
2.883,9.8552
2.893,9.8696
2.903,9.8721
2.913,9.867
2.923,9.8814
2.933,9.8669
2.943,9.8742
2.953,9.8622
2.963,9.8742
2.973,9.8859
2.983,9.8619
2.993,9.8592
3.003,9.881
3.012,9.857
3.022,9.8618
3.032,9.8907
3.042,9.8835
3.052,9.8715
3.062,9.8811
3.072,9.8929
3.082,9.8838
3.092,9.8811
3.102,9.8715
3.112,9.8763
3.122,9.8887
3.132,9.8455
3.142,9.8715
3.152,9.8717
3.162,9.8597
3.172,9.8624
3.182,9.8648
3.192,9.8432
3.202,9.8795
3.212,9.8673
3.222,9.8386
3.232,9.8887
3.242,9.8482
3.252,9.8745
3.262,9.8938
3.272,9.8609
3.282,9.8771
3.292,9.9016
3.302,9.8459
3.312,9.8675
3.322,9.8892
3.332,9.8507
3.342,9.8799
3.352,9.8914
3.362,9.8392
3.372,9.894
3.382,9.8799
3.392,9.8366
3.401,9.9012
3.411,9.894
3.421,9.8459
3.431,9.9106
3.441,9.8651
3.451,9.8554
3.461,9.9057
3.471,9.8506
3.481,9.8485
3.491,9.903
3.501,9.8673
3.511,9.8672
3.521,9.8959
3.531,9.848
3.541,9.867
3.551,9.8935
3.561,9.8408
3.571,9.8744
3.581,9.8937
3.591,9.8554
3.601,9.9033
3.611,9.8774
3.621,9.8604
3.631,9.906
3.641,9.9012
3.651,9.8606
3.661,9.9131
3.671,9.8845
3.681,9.8633
3.691,9.9012
3.701,9.8916
3.711,9.8603
3.721,9.8895
3.731,9.8726
3.741,9.8509
3.751,9.8507
3.761,9.8576
3.771,9.8263
3.78,9.8625
3.79,9.853
3.8,9.8289
3.81,9.8554
3.82,9.8672
3.83,9.8363
3.84,9.8796
3.85,9.8678
3.86,9.8438
3.87,9.8991
3.88,9.8756
3.89,9.8419
3.9,9.8994
3.91,9.8682
3.92,9.8612
3.93,9.9215
3.94,9.873
3.95,9.861
3.96,9.9232
3.97,9.8537
3.98,9.8555
3.99,9.9155
4,9.8365
4.01,9.8625
4.02,9.9054
4.03,9.8194
4.04,9.8598
4.05,9.9006
4.06,9.8119
4.07,9.8792
4.08,9.906
4.09,9.8173
4.1,9.894
4.11,9.923
4.12,9.8319
4.13,9.9086
4.14,9.8871
4.15,9.8127
4.159,9.945
4.169,9.8926
4.179,9.8446
4.189,9.9547
4.199,9.8711
4.209,9.8832
4.219,9.9697
4.229,9.8931
4.239,9.8739
4.249,9.9694
4.259,9.8688
4.269,9.8634
4.279,9.9377
4.289,9.8344
4.299,9.8624
4.309,9.9101
4.319,9.8137
4.329,9.8181
4.339,9.8586
4.349,9.7796
4.359,9.7937
4.369,9.8513
4.379,9.8015
4.389,9.8492
4.399,9.8881
4.409,9.8479
4.419,9.8337
4.429,9.882
4.439,9.861
4.449,9.8709
4.459,9.9019
4.469,9.8759
4.479,9.8754
4.489,9.9381
4.499,9.8805
4.509,9.8874
4.519,9.923
4.529,9.8606
4.538,9.8455
4.548,9.8887
4.558,9.8621
4.568,9.85
4.578,9.8664
4.588,9.8519
4.598,9.8398
4.608,9.8711
4.618,9.8137
4.628,9.8402
4.638,9.9049
4.648,9.8357
4.658,9.8908
4.668,9.9006
4.678,9.8389
4.688,9.8771
4.698,9.8868
4.708,9.8554
4.718,9.901
4.728,9.8842
4.738,9.8434
4.748,9.8763
4.758,9.8763
4.768,9.8763
4.778,9.8474
4.788,9.8666
4.798,9.8594
4.808,9.8428
4.818,9.8786
4.828,9.8595
4.838,9.8525
4.848,9.8527
4.858,9.8648
4.868,9.8555
4.878,9.8654
4.888,9.8992
4.898,9.8778
4.908,9.8922
4.918,9.9088
4.927,9.863
4.937,9.8895
4.947,9.9065
4.957,9.8221
4.967,9.9079
4.977,9.8768
4.987,9.8335
4.997,9.8594
5.007,9.8669
5.017,9.809
5.027,9.8931
5.037,9.8643
5.047,9.8378
5.057,9.8883
5.067,9.8524
5.077,9.8573
5.087,9.881
5.097,9.8503
5.107,9.8789
5.117,9.9055
5.127,9.8503
5.137,9.867
5.147,9.8931
5.157,9.8763
5.167,9.8738
5.177,9.8881
5.187,9.8375
5.197,9.8829
5.207,9.8807
5.217,9.8422
5.227,9.8807
5.237,9.8708
5.247,9.8542
5.257,9.878
5.267,9.876
5.277,9.876
5.287,9.845
5.296,9.8669
5.306,9.8813
5.316,9.8572
5.326,9.8672
5.336,9.898
5.346,9.8646
5.356,9.891
5.366,9.8908
5.376,9.886
5.386,9.8789
5.396,9.8597
5.406,9.8546
5.416,9.8618
5.426,9.8643
5.436,9.8572
5.446,9.8642
5.456,9.8763
5.466,9.8548
5.476,9.857
5.486,9.8908
5.496,9.8765
5.506,9.8642
5.516,9.8859
5.526,9.8666
5.536,9.8883
5.546,9.8931
5.556,9.8714
5.566,9.8717
5.576,9.8573
5.586,9.8524
5.596,9.9001
5.606,9.8521
5.616,9.8545
5.626,9.881
5.636,9.8567
5.646,9.8521
5.656,9.8757
5.666,9.8732
5.675,9.8711
5.685,9.8901
5.695,9.8634
5.705,9.878
5.715,9.8708
5.725,9.8732
5.735,9.8877
5.745,9.878
5.755,9.8804
5.765,9.883
5.775,9.8589
5.785,9.8682
5.795,9.8733
5.805,9.8637
5.815,9.8637
5.825,9.8684
5.835,9.8564
5.845,9.8685
5.855,9.8685
5.865,9.8759
5.875,9.8829
5.885,9.8615
5.895,9.8589
5.905,9.8688
5.915,9.8425
5.925,9.8642
5.935,9.8762
5.945,9.8642
5.955,9.8667
5.965,9.881
5.975,9.8642
5.985,9.8646
5.995,9.8741
6.005,9.8693
6.015,9.8598
6.025,9.8863
6.035,9.8792
6.045,9.8765
6.054,9.8908
6.064,9.8667
6.074,9.8501
6.084,9.8784
6.094,9.8522
6.104,9.8616
6.114,9.8666
6.124,9.8905
6.134,9.8763
6.144,9.869
6.154,9.9073
6.164,9.8567
6.174,9.864
6.184,9.8663
6.194,9.8684
6.204,9.8783
6.214,9.8735
6.224,9.8757
6.234,9.8757
6.244,9.8589
6.254,9.8709
6.264,9.8733
6.274,9.8757
6.284,9.8851
6.294,9.8851
6.304,9.8591
6.314,9.8762
6.324,9.8856
6.334,9.8616
6.344,9.8856
6.354,9.8738
6.364,9.8637
6.374,9.881
6.384,9.8813
6.394,9.8717
6.404,9.8646
6.413,9.8598
6.423,9.8816
6.433,9.8693
6.443,9.8645
6.453,9.8697
6.463,9.8863
6.473,9.8601
6.483,9.8793
6.493,9.8646
6.503,9.8796
6.513,9.8819
6.523,9.8747
6.533,9.867
6.543,9.8836
6.553,9.8742
6.563,9.8718
6.573,9.8718
6.583,9.8793
6.593,9.8817
6.603,9.86
6.613,9.8551
6.623,9.8576
6.633,9.8648
6.643,9.8597
6.653,9.8672
6.663,9.8886
6.673,9.8839
6.683,9.8744
6.693,9.8742
6.703,9.8887
6.713,9.8768
6.723,9.8838
6.733,9.8739
6.743,9.8548
6.753,9.8787
6.763,9.8572
6.773,9.8741
6.782,9.8648
6.792,9.8667
6.802,9.8646
6.812,9.8597
6.822,9.8694
6.832,9.8911
6.842,9.8669
6.852,9.8768
6.862,9.8789
6.872,9.879
6.882,9.8884
6.892,9.867
6.902,9.8862
6.912,9.8792
6.922,9.8908
6.932,9.8672
6.942,9.8697
6.952,9.8768
6.962,9.8744
6.972,9.901
6.982,9.8673
6.992,9.87
7.002,9.8699
7.012,9.8628
7.022,9.8534
7.032,9.8821
7.042,9.8485
