0,9.8697
0.013,9.9013
0.023,9.848
0.033,9.8862
0.042,9.8723
0.052,9.8693
0.062,9.8744
0.072,9.8717
0.082,9.8766
0.092,9.872
0.102,9.8911
0.112,9.8745
0.122,9.8792
0.132,9.8817
0.142,9.8646
0.152,9.8601
0.162,9.8771
0.172,9.8723
0.182,9.8697
0.192,9.8819
0.202,9.8842
0.212,9.8679
0.222,9.8819
0.232,9.8726
0.242,9.8678
0.252,9.8723
0.262,9.8679
0.272,9.8795
0.282,9.8654
0.292,9.8771
0.302,9.8965
0.312,9.8992
0.322,9.8607
0.332,9.8771
0.342,9.8631
0.352,9.8771
0.362,9.8821
0.372,9.8893
0.382,9.8796
0.392,9.872
0.402,9.8724
0.412,9.8935
0.422,9.8841
0.432,9.872
0.442,9.8816
0.452,9.8841
0.462,9.8795
0.472,9.889
0.482,9.8889
0.491,9.8795
0.501,9.8747
0.511,9.8625
0.521,9.8601
0.531,9.8724
0.541,9.8913
0.551,9.8938
0.561,9.8699
0.571,9.8796
0.581,9.8724
0.591,9.8866
0.601,9.882
0.611,9.8721
0.621,9.8747
0.631,9.8768
0.641,9.872
0.651,9.8579
0.661,9.8769
0.671,9.86
0.681,9.8887
0.691,9.8932
0.701,9.8935
0.711,9.872
0.721,9.8598
0.731,9.8744
0.741,9.8792
0.751,9.867
0.761,9.8765
0.771,9.8889
0.781,9.8669
0.791,9.8742
0.801,9.8648
0.811,9.8934
0.821,9.8814
0.831,9.8862
0.841,9.8889
0.851,9.8675
0.861,9.8723
0.871,9.8889
0.881,9.8673
0.891,9.8723
0.901,9.8869
0.91,9.8747
0.92,9.8914
0.93,9.8648
0.94,9.8845
0.95,9.8702
0.96,9.8772
0.97,9.8651
0.98,9.8724
0.99,9.8649
1,9.882
1.01,9.8865
1.02,9.8795
1.03,9.8723
1.04,9.8863
1.05,9.8795
1.06,9.8887
1.07,9.8649
1.08,9.8718
1.09,9.8765
1.1,9.8742
1.11,9.8717
1.12,9.8887
1.13,9.8573
1.14,9.8525
1.15,9.8836
1.16,9.8742
1.17,9.8859
1.18,9.8645
1.19,9.8932
1.2,9.8884
1.21,9.886
1.22,9.8931
1.23,9.8742
1.24,9.901
1.25,9.8573
1.26,9.9006
1.27,9.8959
1.28,9.879
1.29,9.8721
1.3,9.8646
1.31,9.8844
1.32,9.8726
1.329,9.8821
1.339,9.8967
1.349,9.9061
1.359,9.8985
1.369,9.8672
1.379,9.8814
1.389,9.8429
1.399,9.8842
1.409,9.8332
1.419,9.9051
1.429,9.8426
1.439,9.9025
1.449,9.8646
1.459,9.8959
1.469,9.8673
1.479,9.8729
1.489,9.9021
1.499,9.8973
1.509,9.9187
1.519,9.8898
1.529,9.8914
1.539,9.8863
1.549,9.8546
1.559,9.8516
1.569,9.8154
1.579,9.844
